organizationCode,organizationName,locationName,locationNameKana,locationAddress,latitude,longitude,availableDays,mondayAvailableStartTime,mondayAvailableEndTime,tuesdayAvailableStartTime,tuesdayAvailableEndTime,wednesdayAvailableStartTime,wednesdayAvailableEndTime,thursdayAvailableStartTime,thursdayAvailableEndTime,fridayAvailableStartTime,fridayAvailableEndTime,saturdayAvailableStartTime,saturdayAvailableEndTime,sundayAvailableStartTime,sundayAvailableEndTime,holidayAvailableStartTime,holidayAvailableEndTime,holidayAvailable,holidayNextDayAvailable,acceptableHolidays,invalidHolidays,unavailableNthMonday,unavailableNthTuesday,unavailableNthWednesday,unavailableNthThursday,unavailableNthFriday,unavailableNthSaturday,unavailableNthSunday,unavailableDates,notes
11007,さいたま市,市役所本庁舎,ｼﾔｸｼｮﾎﾝﾁｮｳｼｬ,浦和区常盤6丁目4-4,35.861609,139.6454925,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,ときわ会館2階,ﾄｷﾜｶｲｶﾝ2ｶｲ,浦和区常盤6丁目4-21,35.8617528,139.6441987,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,市民活動サポートセンター,ｼﾐﾝｶﾂﾄﾞｳｻﾎﾟｰﾄｾﾝﾀｰ,浦和区東高砂町11-1,35.8586737,139.6591511,年末年始以外,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,西区役所,ﾆｼｸﾔｸｼｮ,西区指扇3743,35.9251934,139.5796525,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,馬宮支所,ﾏﾐﾔｼｼｮ,西区西遊馬236-2,35.9037201,139.5730976,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,植水支所,ｳｴﾐｽﾞｼｼｮ,西区中野林173-2,35.8939248,139.5917342,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,三橋支所,ﾐﾊｼｼｼｮ,西区三橋6丁目642-4,35.9175959,139.5920055,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,北区役所,ｷﾀｸﾔｸｼｮ,北区宮原町1丁目852-1,35.9314988,139.6203592,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,プラザノース,ﾌﾟﾗｻﾞﾉｰｽ,北区宮原町1丁目852-1,35.9314988,139.6203592,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,日進支所,ﾆｯｼﾝｼｼｮ,北区日進町2丁目965,35.9243972,139.6060185,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,宮原支所,ﾐﾔﾊﾗｼｼｮ,北区宮原町3丁目824-2,35.9405982,139.6097396,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,大宮区役所,ｵｵﾐﾔｸﾔｸｼｮ,大宮区大門町3-1,35.9064462,139.628654,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,大宮駅支所,ｵｵﾐﾔｴｷｼｼｮ,大宮区錦町630,35.9062104,139.6236845,月～金（土、日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,見沼区役所,ﾐﾇﾏｸﾔｸｼｮ,見沼区堀崎町12-36,35.9352311,139.654387,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,片柳支所,ｶﾀﾔﾅｷﾞｼｼｮ,見沼区東新井117-2,35.9097238,139.6708478,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,七里支所,ﾅﾅｻﾄｼｼｮ,見沼区東門前379-1,35.9328387,139.6724841,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,春岡支所,ﾊﾙｵｶｼｼｮ,見沼区深作1丁目5-1,35.950778,139.6643905,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,東大宮支所,ﾋｶﾞｼｵｵﾐﾔｼｼｮ,見沼区東大宮4丁目31-1,35.9493778,139.6373307,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,中央区役所,ﾁｭｳｵｳｸﾔｸｼｮ,中央区下落合5丁目7-10,35.8839407,139.6261544,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,与野駅市民の窓口,ﾖﾉｴｷｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,浦和区上木崎2丁目2-2,35.8858774,139.639735,月～金（土、日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,中央区保健センター,ﾁｭｳｵｳｸﾎｹﾝｾﾝﾀー,中央区本町東4丁目4-3,35.8855126,139.6227708,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,桜区役所（プラザウエスト内）,ｻｸﾗｸﾔｸｼｮ（ﾌﾟﾗｻﾞｳｴｽﾄﾅｲ）,桜区道場4丁目3-1,35.8556337,139.6088379,全日（年末年始使用不可）,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,土合支所,ﾂﾁｱｲｼｼｮ,桜区西堀4丁目2-35,35.8518048,139.6278322,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,大久保支所,ｵｵｸﾎﾞｼｼｮ,桜区五関839-2,35.8702243,139.5978328,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,西浦和駅市民の窓口,ﾆｼｳﾗﾜｴｷｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,桜区田島5丁目9-15,35.8438013,139.6274094,月～金（土、日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,浦和区役所,ｳﾗﾜｸﾔｸｼｮ,浦和区常盤6丁目4-4,35.861609,139.6454925,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,浦和区保健センター,ｳﾗﾜｸﾎｹﾝｾﾝﾀー,浦和区常盤6丁目4-18,35.861402,139.6441699,全日,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,8:30,21:30,,,TRUE,TRUE,,,,,,,,,,,
11007,さいたま市,北浦和駅市民の窓口,ｷﾀｳﾗﾜｴｷｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,浦和区北浦和3丁目3-1,35.8725225,139.6459569,月～土（日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,南区役所,ﾐﾅﾐｸﾔｸｼｮ,南区別所7丁目20-1,35.8452604,139.6453465,月～金（土、日、祝日、年末年始使用不可）,8:00,17:30,8:00,17:30,8:00,17:30,8:00,17:30,8:00,17:30,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,南浦和駅市民の窓口,ﾐﾅﾐｳﾗﾜｴｷｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,南区南浦和2丁目37-1,35.8469097,139.669395,月～金（土、日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,谷田支所,ﾔﾀﾞｼｼｮ,南区太田窪1277-1,35.8598126,139.6759217,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,緑区役所,ﾐﾄﾞﾘｸﾔｸｼｮ,緑区中尾975-1,35.8711031,139.6841506,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,三室支所,ﾐﾑﾛｼｼｮ,緑区三室1946-5,35.8831227,139.6815821,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,美園支所,ﾐｿﾉｼｼｮ,緑区大門1973-1,35.8895447,139.7178744,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,東浦和駅市民の窓口,ﾋｶﾞｼｳﾗﾜｴｷｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,緑区東浦和4丁目1-16,35.8662533,139.7034861,月～金（土、日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,山崎市民の窓口,ﾔﾏｻﾞｷｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,緑区三室223-8,35.8897792,139.6675921,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,岩槻区役所,ｲﾜﾂｷｸﾔｸｼｮ,岩槻区本町3丁目2-5,35.949945,139.6942564,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,府内市民の窓口,ﾌﾅｲｼﾐﾝﾉﾏﾄﾞｸﾞﾁ,岩槻区府内1丁目8-1,35.9438475,139.7108986,月～土（日、祝日、年末年始使用不可）,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,8:30,19:00,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,馬宮コミュニティセンター,ﾏﾐﾔｺﾐｭﾆﾃｨｾﾝﾀー,西区西遊馬533-1,35.9051702,139.5726662,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,宮原コミュニティセンター,ﾐﾔﾊﾗｺﾐｭﾆﾃｨｾﾝﾀー,北区吉野町2丁目195-1,35.958594,139.6008687,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,高鼻コミュニティセンター,ﾀｶﾊﾅｺﾐｭﾆﾃｨｾﾝﾀー,大宮区高鼻町2丁目292-1,35.9158985,139.6316136,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,七里コミュニティセンター,ﾅﾅｻﾄｺﾐｭﾆﾃｨｾﾝﾀー,見沼区大谷1210,35.9210154,139.6744493,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,片柳コミュニティセンター,ｶﾀﾔﾅｷﾞｺﾐｭﾆﾃｨｾﾝﾀー,見沼区染谷3丁目147-1,35.9096477,139.6841321,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,上峰コミュニティホール,ｳｴﾐﾈｺﾐｭﾆﾃｨﾎーﾙ,中央区上峰2丁目3-5,35.8740111,139.6165533,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,下落合コミュニティセンター,ｼﾓｵﾁｱｲｺﾐｭﾆﾃｨｾﾝﾀー,中央区下落合1712,35.8847338,139.6367553,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,与野本町コミュニティセンター,ﾖﾉﾎﾝﾏﾁｺﾐｭﾆﾃｨｾﾝﾀー,中央区本町東3丁目5-43,35.8837143,139.6236347,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,岩槻駅東口コミュニティセンター,ｲﾜﾂｷｴｷﾋｶﾞｼｸﾞﾁｺﾐｭﾆﾃｨｾﾝﾀー,岩槻区本町3丁目1-1,35.9503838,139.6935255,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,コミュニティセンターいわつき,ｺﾐｭﾆﾃｨｾﾝﾀーｲﾜﾂｷ,岩槻区本町1丁目10-7,35.9470696,139.6917025,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,西与野コミュニティホール,ﾆｼﾖﾉｺﾐｭﾆﾃｨﾎーﾙ,中央区桜丘2丁目6-28,35.8821492,139.6149278,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,西部文化センター,ｾｲﾌﾞﾌﾞﾝｶｾﾝﾀー,西区三橋6丁目642-4,35.9175959,139.5920055,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,東大宮コミュニティセンター,ﾋｶﾞｼｵｵﾐﾔｺﾐｭﾆﾃｨｾﾝﾀー,見沼区東大宮4丁目31-1,35.9493778,139.6373307,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,浦和コミュニティセンター,ｳﾗﾜｺﾐｭﾆﾃｨｾﾝﾀー,浦和区東高砂町11-1,35.8586737,139.6591511,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,南浦和コミュニティセンター,ﾐﾅﾐｳﾗﾜｺﾐｭﾆﾃｨｾﾝﾀー,南区大谷場2丁目6-25,35.8545382,139.6722249,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,武蔵浦和コミュニティセンター,ﾑｻｼｳﾗﾜｺﾐｭﾆﾃｨｾﾝﾀー,南区別所7丁目20-1,35.8452604,139.6453465,年末年始以外,8:30,22:00,8:30,22:00,8:30,22:00,8:30,22:00,8:30,22:00,8:30,22:00,8:30,22:00,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,日進公園コミュニティセンター,ﾆｯｼﾝｺｳｴﾝｺﾐｭﾆﾃｨｾﾝﾀー,北区日進町1丁目312-2,35.9217488,139.605009,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,大宮工房館,ｵｵﾐﾔｺｳﾎﾞｳｶﾝ,大宮区堀の内町1丁目577-3,35.9121474,139.6414853,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,ふれあいプラザいわつき,ﾌﾚｱｲﾌﾟﾗｻﾞｲﾜﾂｷ,岩槻区東岩槻6丁目6,35.9622198,139.7157281,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,三つ和会館,ﾐﾂﾜｶｲｶﾝ,大宮区三橋3丁目52,35.8978452,139.6088821,ほぼ全日（毎月第1、3、5月曜日、第2、4日曜日、祝日、年末年始使用不可）,8:30,21:00,8:30,21:00,8:30,21:00,8:30,21:00,8:30,21:00,8:30,21:00,8:30,21:00,,,FALSE,TRUE,,,1|3|5,,,,,,2|4,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,大宮ソニック市民ホール,ｵｵﾐﾔｿﾆｯｸｼﾐﾝﾎーﾙ,大宮区桜木町1丁目7-5,35.9051961,139.6196111,全日（年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,消費生活総合センター,ｼｮｳﾋｾｲｶﾂｿｳｺﾞｳｾﾝﾀー,大宮区錦町682-2,35.908036,139.6215459,月～土（日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,組合区画整理事業推進事務所,ｸﾐｱｲｸｶｸｾｲﾘｼﾞｷﾞｮｳｽｲｼﾝｼﾞﾑｼｮ,中央区下落合2丁目18-6,35.8836672,139.6321445,月～金（土、日、祝日、年末年始使用不可）,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,8:30,17:15,,,,,,,FALSE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,プラザウエスト,ﾌﾟﾗｻﾞｳｴｽﾄ,桜区道場4丁目3-1,35.8556337,139.6088379,ほぼ全日（毎月第2、4月曜日、年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,2|4,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,漫画会館,ﾏﾝｶﾞｶｲｶﾝ,北区盆栽町150,35.9256293,139.6318302,火～日（月、祝日の翌日、年末年始使用不可）,,,9:00,16:30,9:00,16:30,9:00,16:30,9:00,16:30,9:00,16:30,9:00,16:30,,,TRUE,FALSE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,盆栽四季の家,ﾎﾞﾝｻｲｼｷﾉｲｴ,北区盆栽町267-1,35.9267663,139.6332595,全日（年末年始使用不可）,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,9:00,17:00,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,恭慶館,ｷｮｳｹｲｶﾝ,浦和区常盤9丁目30-5,35.8693708,139.6434912,火～日（月、年末年始使用不可）,,,9:00,17:00,9:00,17:00,9:00,17:00,9:00,21:00,9:00,21:00,9:00,17:00,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,大宮盆栽美術館,ｵｵﾐﾔﾎﾞﾝｻｲﾋﾞｼﾞｭﾂｶﾝ,北区土呂町2丁目24-3,35.9287021,139.6328825,金～水（木、年末年始使用不可）,9:00,16:30,9:00,16:30,9:00,16:30,,,9:00,16:30,9:00,16:30,9:00,16:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,11～2月は16:00まで利用可
11007,さいたま市,男女共同参画推進センター,ﾀﾞﾝｼﾞｮｷｮｳﾄﾞｳｻﾝｶｸｽｲｼﾝｾﾝﾀー,大宮区桜木町1丁目10-18,35.9053734,139.6187777,全日（年末年始，毎月第４日曜日使用不可）,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,21:00,9:00,17:00,9:00,17:00,9:00,17:00,TRUE,TRUE,,,,,,,,,4,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,見沼ヘルシーランド,ﾐﾇﾏﾍﾙｼーﾗﾝﾄﾞ,緑区大崎322-1,35.8827538,139.7125965,火～日（月、年末年始使用不可）,,,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,10:00,20:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,市民会館おおみや,ｼﾐﾝｶｲｶﾝｵｵﾐﾔ,大宮区下町3丁目47-8,35.902818,139.630886,ほぼ全日（毎月第2、4水曜日、年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,2|4,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,市民会館うらわ,ｼﾐﾝｶｲｶﾝｳﾗﾜ,浦和区仲町2丁目10-22,35.8603528,139.6515054,火～日（月、年末年始使用不可）,,,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
11007,さいたま市,市民会館いわつき,ｼﾐﾝｶｲｶﾝｲﾜﾂｷ,岩槻区太田3丁目1-1,35.9507293,139.7089724,ほぼ全日（毎月第4月曜日、年末年始使用不可）,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,9:00,21:30,,,TRUE,TRUE,,,4,,,,,,,12-29|12-30|12-31|01-01|01-02|01-03,
